epoch,lr,loss,iou,dice,val_loss,val_iou,val_dice
0.0,1e-05,1.2328068703317996,0.0003087740996773801,0.0012633850357982922,1.2047966418566403,3.341805335585127e-08,0.0012786725604870162
1.0,1e-05,1.1940111376653948,1.4487445655027314e-08,0.0013121706141767091,1.1836011840866043,4.0163840160151984e-08,0.001485145515987125
2.0,1e-05,1.1742542707197978,0.02670497272900119,0.0015751067364165726,1.1652582019239992,0.15190850794496638,0.0021237726444905394
3.0,1e-05,1.15659049365523,0.1783016632835344,0.002484785019971022,1.147731443861505,0.17416152644099278,0.00338159430359187
4.0,1e-05,1.1400207102488762,0.22248182735106528,0.0032913486642062624,1.1331091258194779,0.22628160416821985,0.0033676094557322602
5.0,1e-05,1.1250174344536095,0.2631903642609222,0.0038691489315809792,1.1182530969530196,0.22251135470572833,0.004053572037869602
6.0,1e-05,1.1110756036198988,0.2822745363935504,0.004528127227374061,1.1032295068660816,0.2296088366168191,0.005053488769685652
7.0,1e-05,1.0974986499985018,0.3115089605340486,0.005262662851831668,1.0910106126840535,0.2556447854766074,0.005945812497916371
8.0,1e-05,1.0854574144203275,0.32056347899134907,0.0060148182698413185,1.080239481978364,0.30326926853889785,0.006091179761801211
9.0,1e-05,1.0743091401587637,0.3459529519214553,0.006897799844920266,1.0693345179448237,0.3094035940072104,0.006686736753657068
10.0,1e-05,1.06395505401964,0.36488193716082057,0.008006942731553396,1.0599823709015366,0.26043173314671175,0.007946000059472427
11.0,1e-05,1.0545639524297683,0.3684486918086853,0.00901232090298505,1.051004426403122,0.31453371902791427,0.009036737092005455
12.0,1e-05,1.045488701363299,0.3877566173514554,0.010526361417314407,1.042978942691982,0.3112973712396714,0.009275452471903435
13.0,1e-05,1.0372431731122713,0.38865385176364514,0.011993298600703448,1.0348125332957143,0.3075107460697306,0.011033820615798934
14.0,1e-05,1.0294022934469735,0.3927776141684276,0.013749154797834997,1.0267801885600094,0.3564609220265972,0.012930183091273858
15.0,1e-05,1.021901445991808,0.39318630022336115,0.01586084517545497,1.0200224514012333,0.3166263292134967,0.014543908075507967
16.0,1e-05,1.014685414422711,0.39445565094363677,0.018255820854630216,1.0141753797288184,0.31893077727422964,0.016265126839803346
17.0,1e-05,1.007779794025624,0.40200175780729674,0.020984749962420935,1.006756418472999,0.24925333523012735,0.020341410740508874
18.0,1e-05,1.0007246482511636,0.4050255033298648,0.02441436263586801,0.9997781365067808,0.3292356637269047,0.022909503114078678
19.0,1e-05,0.9932696488027745,0.4187742473111981,0.02865112372377529,0.9931806748087232,0.35715921584991306,0.02629136354743232
20.0,1e-05,0.9859238561484309,0.4149980356981801,0.03349170376962456,0.9881144153488266,0.34795917373005847,0.02875822335596262
21.0,1e-05,0.9786155600096796,0.404636107990096,0.03871656427050004,0.9785781454492163,0.3339655074381643,0.03595063479729011
22.0,1e-05,0.9697651657870675,0.42707967877036485,0.04574961250526032,0.9720092782607446,0.3015104375348729,0.04088694708588774
23.0,1e-05,0.9606613770808221,0.4381792112459925,0.05354589133895118,0.9653843232801744,0.30607472136544567,0.045863038794440744
24.0,1e-05,0.9506614664915898,0.45441154592307603,0.06295082392173854,0.9564144458923187,0.3427173340261188,0.053279849927283233
25.0,1e-05,0.9401875992763815,0.44915385893421084,0.07329048472389989,0.9431938821976478,0.36833045318794,0.06523397225654802
26.0,1e-05,0.9276666700776655,0.4645471420375215,0.08606697097433515,0.9321865204807285,0.39033943995465964,0.07558859297768383
27.0,1e-05,0.9127234791847902,0.4802609413371654,0.10229052655355975,0.9243787097168731,0.32683042072521507,0.08286529342589218
28.0,1e-05,0.8973914370273303,0.4947051969479016,0.11976836034602684,0.9005879714534237,0.36190741875998383,0.10680080048004677
29.0,1e-05,0.879026180942811,0.5107928485620198,0.14216224048659346,0.9015368975542642,0.37143549309378243,0.10523547938904987
30.0,1e-05,0.8587882043388014,0.5266837750286315,0.1647814743453943,0.8748621970980793,0.3949511551561177,0.13212485388114062
31.0,1e-05,0.8363003672499459,0.5299948384898525,0.19254141081428267,0.8599791918303464,0.37904866828159645,0.14825332173607647
32.0,1e-05,0.810439298180794,0.5497154183042379,0.22463402642735586,0.8400940776585818,0.40202797367571586,0.1691088546047463
33.0,1e-05,0.7844813663698534,0.5607274955330052,0.25921118069161564,0.821947716779404,0.37622450028188476,0.18759138984035567
34.0,1e-05,0.7542008490605512,0.574887884599591,0.2970001678468252,0.8114513154332336,0.3980005880725699,0.20019323959062615
35.0,1e-05,0.7203427695379248,0.5957099390308864,0.3366410449856294,0.7689181647964053,0.3550737987574497,0.24480589509203637
36.0,1e-05,0.6919217059640145,0.5986203040912021,0.3758364576588531,0.7487360194370106,0.4119314224170646,0.26716688583004516
37.0,1e-05,0.6580058689388535,0.6172075546747858,0.4210888329917664,0.7273121192441001,0.4185912835400175,0.2929680982151888
38.0,1e-05,0.6257058954960988,0.6213958546218573,0.46157866445605633,0.7037480841209363,0.3905761633760719,0.3145102198879458
39.0,1e-05,0.5870841608385731,0.6398689632112698,0.505487839307753,0.7111697991515373,0.396447281771679,0.31641323163520046
40.0,1e-05,0.5558868320569729,0.6423848766569581,0.5378375665034208,0.6859708923053789,0.4152243700410812,0.34361985034922393
41.0,1e-05,0.5269193122446474,0.6461956043095448,0.5736526756870957,0.6268285412069682,0.4268117412643675,0.40167188686201927
42.0,1e-05,0.49209274129900493,0.6601786164515795,0.6085389754378401,0.6540385071824599,0.4038658164599675,0.3800097141439747
43.0,1e-05,0.4660222666153999,0.6612809102963101,0.636706760103322,0.6323886445977471,0.409951522708264,0.40489122975555764
44.0,1e-05,0.4389782518496802,0.6678215905843103,0.6667548770888365,0.6042824065560227,0.41175959156075337,0.4298042173623539
45.0,1e-05,0.41268240290671176,0.6661625811188022,0.6834760844977765,0.606051765519988,0.40341931618271465,0.4314879831750782
46.0,1e-05,0.38829648607943945,0.6817514481679597,0.7101166333804302,0.6308952686186139,0.3833440923098787,0.41691050262330764
47.0,1e-05,0.37664842315802033,0.6726362825254759,0.7180833839220196,0.5686597068953169,0.4296583646668243,0.47519430285549086
48.0,1e-05,0.3607085654145853,0.6743775895664234,0.7301324049424508,0.5807657467273922,0.41193498604024975,0.47029683886004464
49.0,1e-05,0.34192813994653926,0.6831002960234294,0.7478423656494564,0.5873604470363387,0.40917592762029664,0.47211416803892814
50.0,1e-05,0.33144156559589183,0.6853914900672757,0.7584129486099399,0.5595257619840579,0.41738289713808857,0.49066577907894776
51.0,1e-05,0.3121512651079266,0.6928315071691952,0.7697617386204372,0.5691930134366681,0.4093787078762658,0.4841457411520397
52.0,1e-05,0.3059069779755965,0.6902592756992325,0.7751394223078012,0.6185754154409681,0.3649842843016903,0.43789473277108
53.0,1e-05,0.3024081655408827,0.6874985340974676,0.7766494304600986,0.5492051006234312,0.4144032963010413,0.49792884892613076
54.0,1e-05,0.2933192485577242,0.6919790620784086,0.7848169328044865,0.5679065508546529,0.40491093547172513,0.4910434150661941
55.0,1e-05,0.28433334882055405,0.6963630371146932,0.7906480889950086,0.6179985154855561,0.358737779259429,0.43913386087382617
56.0,1e-05,0.28333519274461916,0.6883368292066914,0.7878307975020618,0.5499438827263785,0.396011580599295,0.49398289213398855
57.0,1e-05,0.28045758004839694,0.6950451570176244,0.7953415863988746,0.5525163526848688,0.40818168566437246,0.5004760167022839
58.0,1e-05,0.2772817736715237,0.6876738418134068,0.7899463092215635,0.5288859058979091,0.40834565581474114,0.5129282750549019
59.0,1e-05,0.26305259573773165,0.7044090486378475,0.8054615230706494,0.5186302291301937,0.424108886455031,0.5269207852598853
60.0,1e-05,0.2641934665329715,0.7003021403482438,0.8017030526747685,0.5958217068293413,0.36552293159394716,0.45800665029916726
61.0,1e-05,0.2644463673661543,0.6978634335057359,0.8011521109644851,0.5565889543415485,0.4050091431210957,0.5035802186125521
62.0,1e-05,0.25527238318900497,0.7024113507829696,0.8053132626425575,0.6008536045464662,0.3604063819920769,0.45123137930561663
63.0,1e-05,0.25589986281285376,0.7001174972687417,0.8038319249688253,0.5493147929164616,0.4045622889870306,0.5020266087692055
64.0,1e-05,0.26223553453080206,0.6960272480381444,0.8017728608774743,0.6173961172913099,0.3502431905047077,0.437166468328373
65.0,1e-05,0.25048040532122,0.7077876352062547,0.8111008956133594,0.6153274916938611,0.3516800078397736,0.4403403298723713
66.0,1e-05,0.24922102920544767,0.7107956901268448,0.8139536504035011,0.5656866683484195,0.3967753319621548,0.4918221826757536
67.0,1e-05,0.25016981748098016,0.7058570760220336,0.8104649508849247,0.5546840118517825,0.4056129922536704,0.5064900132645501
68.0,1e-05,0.24896844588101352,0.7045645952261926,0.8100984816246427,0.5374733014376489,0.4185374236411438,0.5226721455984514
69.0,1e-05,0.24760632860245665,0.7079169222314807,0.8121621177000709,0.6013441154887745,0.3693698042641007,0.4607047970743362
70.0,1e-05,0.24323121651088647,0.7069985632633508,0.8115208802078212,0.5937212600142925,0.37749211682506756,0.4707704831680342
